FROM_ID,ID_POST,TYPE,NAME,STATUS_TYPE,PUBLISHED_DATE,POST_EXTRACTION_DATE,SAHRES_COUNT,REACTION_LOVE_COUNT,REACTION_LIKE_COUNT,REACTION_TOTAL_COUNT,REACTION_ANGRY_COUNT,REACTION_HAHA_COUNT,REACTION_SAD_COUNT,REACTION_THANKFUL_COUNT,REACTION_WOW_COUNT,FROM_NAME,COMMENTS_COUNT,MESSAGE,LAST_REACTION,ID_PAGE
120752307953577,120752307953577_1225404614155002,link,Wesley Fofana et Scott Spedding reintegrent le groupe France | ASM Rugby,shared_story,2016-03-03 15:21:32,2016-10-17 14:15:00,98,59,1494,1562,0,5,0,0,4,ASM-Rugby,36,5 Clermontois dans le groupe France pour preparer l'Ecosse. Wesley Fofana et Scott Spedding de retour !,2016-03-03 15:21:32,120752307953577
120752307953577,120752307953577_1225335887495208,link,4eme forum des partenaires | ASM Rugby,shared_story,2016-03-03 13:22:45,2016-10-17 14:15:00,12,1,84,85,0,0,0,0,0,ASM-Rugby,0,"Venez assister au 4eme Forum des Partenaires, jeudi 10 mars de 8h30 a 12h00 en espace Open du Stade Marcel-Michelin ! Entree gratuite.",2016-03-03 13:35:43,120752307953577
120752307953577,120752307953577_1225234607505336,link,12 500 Euros partiront au Fidji pour aider a la reconstruction | ASM Rugby,shared_story,2016-03-03 10:41:48,2016-10-17 14:15:00,122,64,1484,1554,0,0,0,0,6,ASM-Rugby,33,Un grand merci aux spectateurs de la rencontre de la rencontre face a Oyonnax qui ont contribue a la bourriche. La somme totale s'eleve a 12 500 Euros pour aider a la reconstruction au Fidji.,2016-03-03 10:41:48,120752307953577
120752307953577,120752307953577_1224704714224992,link,Librairie : la passe et le jeu continu... | ASM Rugby,shared_story,2016-03-02 16:18:55,2016-10-17 14:15:00,24,3,255,258,0,0,0,0,0,ASM-Rugby,8,"Un nouvel ouvrage consacre a la passe ecrit par Freddy Maso, directeur sportif de la section Rugby de l'ASM...",2016-03-03 13:59:03,120752307953577
120752307953577,120752307953577_1224672747561522,link,Ludovic Radosavljevic passe le Quizz | ASM Rugby,shared_story,2016-03-02 15:20:19,2016-10-17 14:15:00,15,10,393,407,0,3,0,0,1,ASM-Rugby,10,"Le Drop ""du Chien"", la pyrogravure, l'acheteur compulsif , Elvis, Avignon, tout sur Rado !",2016-03-03 07:08:53,120752307953577
120752307953577,120752307953577_1224626354232828,video,Le Mag d'Elvis : le cadrage-debordement,shared_story,2016-03-02 14:04:51,2016-10-17 14:15:00,19,4,215,222,0,3,0,0,0,ASM-Rugby,3,Vous l'avez manque ? Retrouvez le dernier Mag d'Elvis en compagnie d'Aurelien Rougerie. Les deux comperes nous revelent les specificites du cadrage-debordement !  https://youtu.be/BpIQ1cxq3Zg,2016-03-03 02:49:33,120752307953577
120752307953577,120752307953577_1224524457576351,photo,Timeline Photos,added_photos,2016-03-02 11:23:14,2016-10-17 14:15:00,13,2,309,312,0,1,0,0,0,ASM-Rugby,7,Garder le fil conducteur a Grenoble... http://www.asm-rugby.com/actus/rester-sur-le-m%C3%AAme-fil-conducteur-%C3%A0-grenoble,2016-03-02 11:23:14,120752307953577
120752307953577,120752307953577_1223998590962271,link,Presentation du FC Grenoble en chiffres... | ASM Rugby,shared_story,2016-03-01 15:27:15,2016-10-17 14:15:00,15,2,219,222,0,1,0,0,0,ASM-Rugby,9,"Coup de projecteur sur le prochain adversaire des ""jaune et bleu""...",2016-03-01 15:27:15,120752307953577
120752307953577,120752307953577_1223967627632034,photo,Timeline Photos,added_photos,2016-03-01 14:24:24,2016-10-17 14:15:00,42,3,276,281,0,0,0,0,2,ASM-Rugby,82,"A l'occasion du derby du Massif Central, le samedi 12 mars a 18h30, nous vous proposons de participer au << chandelle game >>. Quatre personnes tirees au sort rivaliseront d'adresse sous les chandelles lors d'un concours durant la mi-temps d'ASM-Brive. Pour participer, assurez-vous d'etre disponible le jour de la rencontre et commentez ce post jusqu'au lundi 7 mars avec un message d'encouragement. Le nom des gagnants sera revele mardi 8 mars a 11h sur notre Facebook.",2016-03-09 17:01:46,120752307953577
120752307953577,120752307953577_1223866627642134,link,Noa Nakaitaci << il me fallait du temps... >> | ASM Rugby,shared_story,2016-03-01 11:02:36,2016-10-17 14:15:00,33,30,800,835,0,2,1,0,2,ASM-Rugby,15,"Interview de l'ailier clermontois, Noa Nakaitaci apres la victoire face a Oyonnax...",2016-03-02 21:24:42,120752307953577
120752307953577,120752307953577_1223287461033384,link,"Rassurant pour Damien Chouly, Scott Spedding operationnel ! | ASM Rugby",shared_story,2016-02-29 13:09:55,2016-10-17 14:15:00,43,29,969,1003,0,2,0,0,3,ASM-Rugby,4,Nouvelles rassurantes pour Damien Chouly et Scott Spedding ...,2016-02-29 13:09:55,120752307953577
120752307953577,120752307953577_1223238721038258,link,Les Espoirs et les Cadets font le boulot | ASM Rugby,shared_story,2016-02-29 11:13:46,2016-10-17 14:15:00,15,3,364,369,0,1,0,0,1,ASM-Rugby,1,Les resultats de l'Association : les Espoirs restent au contact !,2016-02-29 21:33:49,120752307953577
120752307953577,120752307953577_1223222491039881,link,Jerome Garces au stade des Alpes | ASM Rugby,shared_story,2016-02-29 10:37:12,2016-10-17 14:15:00,19,7,542,559,5,1,2,0,2,ASM-Rugby,13,"Apres Toulouse -Montpellier, Monsieur Garces dirigera Grenoble / Clermont...",2016-03-01 14:42:29,120752307953577
120752307953577,120752307953577_1223176217711175,photo,Timeline Photos,added_photos,2016-02-29 08:59:03,2016-10-17 14:15:00,28,6,373,382,1,0,0,0,2,ASM-Rugby,6,La Billetterie pour obtenir des places pour le Derby face a Brive comptant pour la 18eme journee de Top 14 est ouverte  ! Reservez vos places des maintenant... #ASMensemble #Derby http://billetterie.asm-rugby.dspsport.com/dsp/WEB/Site/index.htm?wId=ASMCA&rId=Ticketing,2016-03-01 18:25:23,120752307953577
120752307953577,120752307953577_1222215191140611,link,Le Michelin sourit a nouveau... | ASM Rugby,shared_story,2016-02-27 22:52:53,2016-10-17 14:15:00,140,145,2132,2299,0,17,0,0,5,ASM-Rugby,32,"Les ""jaune et bleu"" retrouvent le chemin de la victoire dans leur jardin...",2016-03-01 04:37:10,120752307953577
120752307953577,120752307953577_1222157024479761,photo,ASM-Rugby's cover photo,added_photos,2016-02-27 20:40:15,2016-10-17 14:15:00,15,78,1619,1712,0,11,0,0,4,ASM-Rugby,7,,2016-02-28 20:57:55,120752307953577
120752307953577,120752307953577_1222107411151389,photo,Timeline Photos,added_photos,2016-02-27 19:22:21,2016-10-17 14:15:00,716,682,9825,10664,6,73,0,0,78,ASM-Rugby,212,Victoire bonifiee des Clermontois sur le score de 44-16 face a Oyonnax Rugby ! #ASMEnsemble,2016-02-27 19:22:21,120752307953577
120752307953577,120752307953577_1222060221156108,photo,Timeline Photos,added_photos,2016-02-27 18:13:24,2016-10-17 14:15:00,95,85,2173,2277,2,14,0,0,3,ASM-Rugby,34,"A la mi-temps, les ""jaune et bleu"" menent 18 a 13 face a Oyonnax #ASMUSO #ASMEnsemble",2016-02-28 14:50:32,120752307953577
120752307953577,120752307953577_1221911081171022,photo,Timeline Photos,added_photos,2016-02-27 15:34:09,2016-10-17 14:15:00,52,84,1663,1758,0,3,1,0,7,ASM-Rugby,22,"a deux heures du coup d'envoi de la rencontre que vous pouvez suivre en LIVE sur notre site internet a 18h30, un max de ""j'aime"" pour encourager votre equipe. http://www.asm-rugby.com/live_match/20218",2016-02-27 20:12:02,120752307953577
120752307953577,120752307953577_1221793521182778,link,Les << jaune et bleu >> s'engagent en faveur des Fidji | ASM Rugby,shared_story,2016-02-27 12:38:29,2016-10-17 14:15:00,52,37,859,901,0,3,0,0,2,ASM-Rugby,18,Les spectateurs de la rencontre de cet apres-midi face a Oyonnax auront l'occasion de s'engager a nos cotes dans cette collecte en participant a la bourriche! #FidjiFamily  #ASMensemble,2016-02-27 18:05:55,120752307953577
120752307953577,120752307953577_1221790681183062,photo,Timeline Photos,added_photos,2016-02-27 12:28:59,2016-10-17 14:15:00,8,2,182,186,2,0,0,0,0,ASM-Rugby,4,"Apres trois jours d'inactivite sur les reseaux sociaux, le Club et les athletes Under Armour reprennent la parole ! Pret au combat. @underarmour #RuleYourself #IWILL http://www.asm-rugby.com/actus/apr%C3%A8s-trois-jours-le-club-et-les-athl%C3%A8tes-ua-reprennent-la-parole",2016-02-27 21:10:48,120752307953577
120752307953577,120752307953577_1221789854516478,photo,ASM-Rugby's cover photo,added_photos,2016-02-27 12:26:12,2016-10-17 14:15:00,85,22,1358,1381,0,1,0,0,0,ASM-Rugby,18,,2016-02-27 19:50:59,120752307953577
120752307953577,120752307953577_1219774654717998,status,,mobile_status_update,2016-02-24 10:12:16,2016-10-17 14:15:00,4,0,83,87,1,1,0,0,2,ASM-Rugby,12,Going dark. Priorite a L'entrainement. Les likes apres ! Under Armour #RULEYOURSELF #IWILL,2016-02-27 07:46:39,120752307953577
120752307953577,120752307953577_1219772214718242,photo,ASM-Rugby,added_photos,2016-02-24 10:02:58,2016-10-17 14:15:00,2,0,96,96,0,0,0,0,0,ASM-Rugby,13,,2016-02-25 20:41:10,120752307953577
120752307953577,120752307953577_1219714674723996,photo,Timeline Photos,added_photos,2016-02-24 07:33:33,2016-10-17 14:15:00,24,5,407,412,0,0,0,0,0,ASM-Rugby,6,Plus que trois jours pour reserver vos places (a partir de 14 Euros) pour la rencontre de Top 14 entre l'ASM Clermont Auvergne et l'US Oyonnax (samedi a 18h30 au Michelin). Partagez ensuite un moment de convivialite dans le stade avec les joueurs. #ASMEnsemble  http://billetterie.asm-rugby.dspsport.com/dsp/WEB/Site/index.htm?wId=ASMCA&rId=Ticketing,2016-02-26 19:54:24,120752307953577
120752307953577,120752307953577_1219211258107671,photo,Timeline Photos,added_photos,2016-02-23 16:15:22,2016-10-17 14:15:00,41,0,714,716,0,0,0,0,2,ASM-Rugby,42,Lettre a la Yellow Army Ce mois-ci c'est Loic Jacquet qui repond a vos questions dans la newsletter dedie aux supporters. Posez-les lui en commentaires.,2016-02-25 18:53:48,120752307953577
120752307953577,120752307953577_1219095128119284,link,Presentation de l'US Oyonnax en Chiffres... | ASM Rugby,shared_story,2016-02-23 13:20:27,2016-10-17 14:15:00,26,1,483,484,0,0,0,0,0,ASM-Rugby,6,Retrouvez en quelques chiffres la presentation de l'US Oyonnax qui se deplacera au Michelin samedi a 18h30...,2016-02-27 13:29:18,120752307953577
120752307953577,120752307953577_1218955968133200,photo,Timeline Photos,added_photos,2016-02-23 07:35:33,2016-10-17 14:15:00,51,0,477,477,0,0,0,0,0,ASM-Rugby,9,Jusqu'a samedi 15h reservez vos places (a partir de 14 Euros) pour la rencontre de Top 14 entre l'ASM Clermont Auvergne et l'US Oyonnax (samedi a 18h30 au Michelin). Partagez ensuite un moment de convivialite dans le stade avec les joueurs. #ASMensemble  http://billetterie.asm-rugby.dspsport.com/dsp/WEB/Site/index.htm?wId=ASMCA&rId=Ticketing,2016-02-24 16:31:28,120752307953577
120752307953577,120752307953577_1218587828170014,link,La reconquete du Michelin : le Leitmotiv de Franck Azema | ASM Rugby,shared_story,2016-02-22 16:57:59,2016-10-17 14:15:00,54,0,844,844,0,0,0,0,0,ASM-Rugby,33,"Sur et en dehors du terrain, les ""jaune et bleu"" veulent faire le premier pas vers leurs supporters...",2016-02-26 13:15:38,120752307953577
120752307953577,120752307953577_1218391994856264,link,"Benjamin Kayser forfait, Morgan Parra et Wesley Fofana vers la reprise ! | ASM Rugby",shared_story,2016-02-22 12:36:39,2016-10-17 14:15:00,68,0,934,935,0,0,1,0,0,ASM-Rugby,62,Fracture du plancher orbital pour Benjamin Kayser ! Morgan Parra et Wesley Fofana vers la reprise...,2016-02-22 12:36:39,120752307953577
120752307953577,120752307953577_1218347038194093,photo,Timeline Photos,added_photos,2016-02-22 10:34:21,2016-10-17 14:15:00,29,0,398,398,0,0,0,0,0,ASM-Rugby,15,l'arbitre de la rencontre face a Oyonnax (samedi a 18h30 au Michelin) est connu... http://www.asm-rugby.com/actus/laurent-cardona-au-michelin-pour-la-r%C3%A9ception-d%E2%80%99oyonnax,2016-02-23 19:56:29,120752307953577
120752307953577,120752307953577_1218316811530449,link,Adrien Plante opere et forfait 3 mois ! | ASM Rugby,shared_story,2016-02-22 09:08:38,2016-10-17 14:15:00,37,0,493,494,0,0,1,0,0,ASM-Rugby,38,Fin de saison compromise pour Adrien Plante opere la semaine derniere d'une hernie discale...,2016-02-22 22:06:30,120752307953577
120752307953577,120752307953577_1217879428240854,link,Entrainement ouvert au public lundi 22 fevrier a 14h30 | ASM Rugby,shared_story,2016-02-21 18:07:14,2016-10-17 14:15:00,17,0,170,170,0,0,0,0,0,ASM-Rugby,6,"Demain, lundi 22 fevrier, profitez des vacances scolaires pour venir avec vos enfants voir les vainqueurs du Castres Olympique preparer la reception de l'US Oyonnax ( samedi 27 fevrier a 18h30 au Michelin) !",2016-02-21 18:07:14,120752307953577
120752307953577,120752307953577_1217184081643722,link,L'ASM releve la tete en signant une 5eme victoire a l'exterieur ! | ASM Rugby,shared_story,2016-02-20 18:14:13,2016-10-17 14:15:00,152,1,2707,2708,0,0,0,0,0,ASM-Rugby,58,Tres belle victoire des Montferrandais sur la pelouse du stade Pierre Antoine ou ils n'avaient plus gagne en championnat depuis 1976 ... #ASMEnsemble,2016-02-20 18:14:13,120752307953577
120752307953577,120752307953577_1217098851652245,photo,Timeline Photos,added_photos,2016-02-20 15:51:44,2016-10-17 14:15:00,323,2,6637,6639,0,0,0,0,0,ASM-Rugby,98,Enorme joie dans le vestiaire clermontois apres la victoire face au CO ! La derniere victoire remontait en 1976 !!!,2016-02-21 21:27:33,120752307953577
120752307953577,120752307953577_1217091384986325,photo,Timeline Photos,added_photos,2016-02-20 15:41:21,2016-10-17 14:15:00,785,4,15237,15241,0,0,0,0,0,ASM-Rugby,313,Victoire de l ASM Clermont Auvergne 17-28 sur la pelouse du Castres Olympique ! Une premiere depuis 40 ans en championnat ! un Max de j aime !!!,2016-03-03 09:51:05,120752307953577
120752307953577,120752307953577_1216976111664519,link,Live Match : Vivez le match en live | ASM Rugby,shared_story,2016-02-20 11:47:50,2016-10-17 14:15:00,40,0,653,653,0,0,0,0,0,ASM-Rugby,51,"Suivez la rencontre entre le Castres Olympique et les ""jaune et bleu"" en LIVE sur notre site internet a partir de 14H45...#ASMEnsemble  http://www.asm-rugby.com/live_match/20224",2016-02-20 11:47:50,120752307953577
120752307953577,120752307953577_1216527161709414,link,Isaia Toeava titulaire a l'arriere pour le deplacement a Castres ! | ASM Rugby,shared_story,2016-02-19 16:05:58,2016-10-17 14:15:00,68,0,862,862,0,0,0,0,0,ASM-Rugby,44,"Decouvrez le XV clermontois pour le deplacement a Castres, samedi a 14h45 #ASMEnsemble #COASM",2016-02-20 15:39:08,120752307953577
120752307953577,120752307953577_1216376115057852,link,Entrainement ouvert au public lundi 22 fevrier a 14h30 | ASM Rugby,shared_story,2016-02-19 10:14:24,2016-10-17 14:15:00,81,0,600,600,0,0,0,0,0,ASM-Rugby,18,"Lundi 22 fevrier, venez nombreux a l'entrainement ouvert au public ! Entree rue Toussaint Louverture a partir de 14h30 !",2016-02-19 10:14:24,120752307953577
120752307953577,120752307953577_1215893788439418,link,Benjamin Kayser << Une reprise studieuse >> | ASM Rugby,shared_story,2016-02-18 13:54:22,2016-10-17 14:15:00,47,0,624,624,0,0,0,0,0,ASM-Rugby,11,"Retrouvez les declarations de Benjamin Kayser, Aurelien Rougerie et Franck Azema avant le deplacement a Castres.",2016-02-20 15:50:43,120752307953577
120752307953577,120752307953577_1215280421834088,photo,Timeline Photos,added_photos,2016-02-17 14:39:32,2016-10-17 14:15:00,34,0,502,502,0,0,0,0,0,ASM-Rugby,11,"A l'occasion du match contre Oyonnax, samedi 27 fevrier a 18h30, tentez de gagner 2 places en Espace First ! Pour cela, rendez-vous sur notre site internet rubrique ""Yellow Army"" ! #ASMUSO  http://www.asm-rugby.com/supporters/yellow-army",2016-02-27 12:50:40,120752307953577
120752307953577,120752307953577_1215183645177099,photo,Timeline Photos,added_photos,2016-02-17 10:18:08,2016-10-17 14:15:00,17,0,162,162,0,0,0,0,0,ASM-Rugby,6,Envie d'assister au derby ASM/Brive confortablement installe dans un canape au bord du terrain ? Rendez-vous dans votre point de vente PMU avant le 29 fevrier pour participer au tirage au sort !,2016-02-18 16:05:18,120752307953577
120752307953577,120752307953577_1214660331896097,link,Retour du Top 14 au Michelin ! | ASM Rugby,shared_story,2016-02-16 14:48:11,2016-10-17 14:15:00,32,0,535,535,0,0,0,0,0,ASM-Rugby,14,Le TOP 14 revient au Stade Marcel-Michelin ! Reservez des maintenant vos places pour la reception de l'US Oyonnax le samedi 27 fevrier a 18h30 ! #ASMUSO,2016-02-20 16:26:53,120752307953577
120752307953577,120752307953577_1214567078572089,link,www.asm-rugby.com,shared_story,2016-02-16 11:45:29,2016-10-17 14:15:00,10,0,349,349,0,0,0,0,0,ASM-Rugby,7,"Avant le deplacement a Castres, samedi 20 fevrier a 14h45, faites connaissance avec les tarnais ! #COASM http://bit.ly/1Wp5rnB",2016-02-16 11:45:29,120752307953577
120752307953577,120752307953577_1212063212155809,photo,Photos from ASM-Rugby's post,added_photos,2016-02-12 14:14:57,2016-10-17 14:15:00,86,0,1188,1188,0,0,0,0,0,ASM-Rugby,23,Les premiers pas du All-Black Isaia Toeava avec ses coequipiers et sous ses nouvelles couleurs #ASMEnsemble,2016-02-17 06:42:43,120752307953577
120752307953577,120752307953577_1211974145498049,link,Clermont recevra Brive le samedi 12 mars a 18h30 au Michelin | ASM Rugby,shared_story,2016-02-12 11:01:24,2016-10-17 14:15:00,83,0,857,857,0,0,0,0,0,ASM-Rugby,20,Le derby face au CAB se jouera le 12 mars a 18h30 !,2016-02-12 11:01:24,120752307953577
120752307953577,120752307953577_1211959328832864,link,Les Crabos seuls en piste ce week-end ! | ASM Rugby,shared_story,2016-02-12 10:27:34,2016-10-17 14:15:00,12,0,377,377,0,0,0,0,0,ASM-Rugby,9,Les Crabos qui se deplacent a Dijon sont la seule equipe en lice ce week-end...,2016-02-13 20:53:51,120752307953577
120752307953577,120752307953577_1211464088882388,link,Aurelien Rougerie un an de plus sur le terrain...avant d'integrer le staff ! | ASM Rugby,shared_story,2016-02-11 14:33:28,2016-10-17 14:15:00,466,0,5540,5540,0,0,0,0,0,ASM-Rugby,199,"#OFFICIEL Aurelien Rougerie prolonge d'une saison avant d'integrer le staff des ""jaune et bleu"" !",2016-02-15 09:40:14,120752307953577
120752307953577,120752307953577_1211368225558641,link,"Damien Chouly au couloir, Paul Jedrasiak sur le banc | ASM Rugby",shared_story,2016-02-11 10:30:34,2016-10-17 14:15:00,46,0,907,907,0,0,0,0,0,ASM-Rugby,25,Damien Chouly en huit pour affronter l'Irlande...,2016-02-13 20:54:02,120752307953577
120752307953577,120752307953577_1210863668942430,photo,Timeline Photos,added_photos,2016-02-10 16:25:56,2016-10-17 14:15:00,13,0,107,107,0,0,0,0,0,ASM-Rugby,6,"A l'occasion du derby, tentez de gagner des places pour passer un moment d'exception au bord du terrain ! Pour cela, rendez-vous dans tous les points de vente PMU.",2016-02-10 16:25:56,120752307953577
120752307953577,120752307953577_1210787265616737,video,Le Mag d'Elvis : les arbitres,shared_story,2016-02-10 14:10:13,2016-10-17 14:15:00,62,0,248,248,0,0,0,0,0,ASM-Rugby,13,Elvis et le corps arbitral !,2016-02-13 20:54:18,120752307953577
120752307953577,120752307953577_1210716035623860,link,Isaia Toeava est arrive en Auvergne ! | ASM Rugby,shared_story,2016-02-10 11:20:12,2016-10-17 14:15:00,219,0,2409,2409,0,0,0,0,0,ASM-Rugby,62,Isaia Toeava est bien arrive et sera demain a l'entrainement avec ses nouveaux coequipiers !,2016-02-10 11:20:12,120752307953577
120752307953577,120752307953577_1210636458965151,link,Les chiffres cles de la premiere partie de championnat avant la reprise... | ASM Rugby,shared_story,2016-02-10 10:21:56,2016-10-17 14:15:00,40,0,592,592,0,0,0,0,0,ASM-Rugby,12,"Quelques chiffres sur la premiere partie de saison des ""jaune et bleu"" en Top 14...",2016-02-11 20:29:15,120752307953577
120752307953577,120752307953577_1210629542299176,photo,Timeline Photos,added_photos,2016-02-10 10:05:00,2016-10-17 14:15:00,19,0,148,148,0,0,0,0,0,ASM-Rugby,0,"Demain soir, passez un bon moment a la Brasserie ASM - The Oval lors de l'Afterwork ! Les tapas sont offertes de 18h30 a 21h !",2016-02-10 10:05:00,120752307953577
120752307953577,120752307953577_1210223262339804,link,Les 3 Clermontois titulaires avec les Bleuets face a l'Irlande | ASM Rugby,shared_story,2016-02-09 16:20:53,2016-10-17 14:15:00,49,0,864,864,0,0,0,0,0,ASM-Rugby,15,"U20 : Simutoga, Cancoriet et Penaud debuteront face a l'Irlande ...",2016-02-11 12:31:56,120752307953577
120752307953577,120752307953577_1209986565696807,link,Une premiere distinction pour le restaurant l'en-but ! | ASM Rugby,shared_story,2016-02-09 10:01:48,2016-10-17 14:15:00,181,0,1068,1068,0,0,0,0,0,ASM-Rugby,34,Le restaurant du stade Marcel-Michelin decroche une premiere Assiette et une Fourchette au Guide Michelin 2016 ! Felicitations a toute l'equipe du restaurant et rendez-vous tres vite a l'En-but !,2016-02-12 16:47:03,120752307953577
120752307953577,120752307953577_1209312409097556,link,Victoires importantes pour les Espoirs et les Crabos | ASM Rugby,shared_story,2016-02-08 09:36:17,2016-10-17 14:15:00,31,0,562,562,0,0,0,0,0,ASM-Rugby,7,"Les resultats du week-end  de l'Association, les Espoirs et les Crabos dans le vrai...",2016-02-08 09:36:17,120752307953577
120752307953577,120752307953577_1207585315936932,photo,Timeline Photos,added_photos,2016-02-06 09:00:00,2016-10-17 14:15:00,138,0,5457,5457,0,0,0,0,0,ASM-Rugby,148,Nous souhaitons un joyeux anniversaire a Paul Jedrasiak qui fete aujourd'hui ses 23 ans et sa premiere selection en Equipe de France ! #ASMEnsemble,2016-02-11 12:34:54,120752307953577
120752307953577,120752307953577_1207454525950011,photo,L'en But,shared_story,2016-02-05 16:39:39,2016-10-17 14:15:00,0,0,749,749,0,0,0,0,0,ASM-Rugby,25,"Felicitations a notre restaurant l'en-But, qui fait son entree dans le Guide Michelin 2016 avec la designation ""Assiette Michelin"" ! Bravo a toute l'equipe pour cette belle reconnaissance ! #ASMEnsemble",2016-02-07 14:50:55,120752307953577
120752307953577,120752307953577_1207397322622398,link,"Le planning de l'Association, les Espoirs ambitieux ! | ASM Rugby",shared_story,2016-02-05 15:05:10,2016-10-17 14:15:00,19,0,346,346,0,0,0,0,0,ASM-Rugby,3,Le planning de l'Association ce week-end...,2016-02-11 12:35:17,120752307953577
120752307953577,120752307953577_1206698292692301,link,Premiere cape pour Paul Jedrasiak face a l'Italie ! | ASM Rugby,shared_story,2016-02-04 10:12:00,2016-10-17 14:15:00,148,0,2119,2119,0,0,0,0,0,ASM-Rugby,48,Paul Jedrasiak et Damien Chouly titulaires face a l'Italie pour l'ouverture du Tournoi des 6 Nations face a l'Italie...,2016-02-04 10:12:00,120752307953577
120752307953577,120752307953577_1206669462695184,link,"Grenoble - Clermont, le vendredi 4 mars a 20h45 ! | ASM Rugby",shared_story,2016-02-04 09:27:09,2016-10-17 14:15:00,52,0,487,487,0,0,0,0,0,ASM-Rugby,10,Les horaires de la 17eme journee de Top 14...,2016-02-04 09:27:09,120752307953577
120752307953577,120752307953577_1205612302800900,link,Les sept travaux de Daniel Kotze... | ASM Rugby,shared_story,2016-02-02 16:08:40,2016-10-17 14:15:00,43,0,697,697,0,0,0,0,0,ASM-Rugby,32,Retour sur les dernieres semaines de Daniel Kotze...,2016-02-03 19:52:24,120752307953577
120752307953577,120752307953577_1205464602815670,link,"Penaud titulaire, Simutoga et Cancoriet sur le banc face a l'Italie | ASM Rugby",shared_story,2016-02-02 09:46:54,2016-10-17 14:15:00,57,0,851,851,0,0,0,0,0,ASM-Rugby,8,3 Clermontois dans les 23 Bleuets pour affronter l'italie,2016-02-03 16:02:01,120752307953577
120752307953577,120752307953577_1204969516198512,link,Les resultats du week-end : les Espoirs et les Crabos confirment ! | ASM Rugby,shared_story,2016-02-01 14:34:38,2016-10-17 14:15:00,21,0,423,423,0,0,0,0,0,ASM-Rugby,7,Tous les resultats de l'Association : les Espoirs et les Crabos se positionnent...,2016-02-01 14:34:38,120752307953577
120752307953577,120752307953577_1204828119545985,link,Le All-Black Isaia Toeava arrive en tant que joker medical et restera ... | ASM Rugby,shared_story,2016-02-01 08:55:30,2016-10-17 14:15:00,193,0,1635,1635,0,0,0,0,0,ASM-Rugby,83,"Du renfort pour les ""jaune et bleu"" des la mi-fevrier et pour les 2 annees suivantes...",2016-02-03 19:51:21,120752307953577
120752307953577,120752307953577_1203804009648396,link,Une semaine n'a pas suffi a remettre la marche avant... | ASM Rugby,shared_story,2016-01-30 19:04:39,2016-10-17 14:15:00,49,0,632,632,0,0,0,0,0,ASM-Rugby,135,,2016-02-01 19:33:34,120752307953577
120752307953577,120752307953577_1203693536326110,photo,Timeline Photos,added_photos,2016-01-30 15:33:35,2016-10-17 14:15:00,225,0,1503,1504,1,0,0,0,0,ASM-Rugby,483,L'ASM s'incline 15 a 19 face au Montpellier Herault Rugby #ASMMHR #ASMEnsemble,2016-06-18 21:12:05,120752307953577
120752307953577,120752307953577_1203648096330654,photo,Timeline Photos,added_photos,2016-01-30 14:31:16,2016-10-17 14:15:00,68,0,657,658,1,0,0,0,0,ASM-Rugby,246,"A la mi-temps, l'ASM est menee 3 a 16 #ASMEnsemble #ASMMHR",2016-01-31 16:18:10,120752307953577
120752307953577,120752307953577_1203606039668193,photo,Timeline Photos,added_photos,2016-01-30 12:56:02,2016-10-17 14:15:00,19,0,428,428,0,0,0,0,0,ASM-Rugby,61,Suivez la rencontre ASM Clermont Auvergne / Montpellier Herault  Rugby en LIVE ( commentaires en direct) sur notre site internet #ASMEnsemble http://www.asm-rugby.com/live_match/20230,2016-01-31 19:17:51,120752307953577
120752307953577,120752307953577_1203534683008662,photo,Timeline Photos,added_photos,2016-01-30 09:27:15,2016-10-17 14:15:00,31,0,440,440,0,0,0,0,0,ASM-Rugby,45,Encore quelques heures pour reserver en ligne vos places pour la rencontre face au Montpellier Herault Rugby (coup d'envoi aujourd'hui a 14h45 au Michelin) http://billetterie.asm-rugby.dspsport.com/dsp/WEB/Site/index.htm?wId=ASMCA&rId=Ticketing,2016-02-01 11:37:25,120752307953577
120752307953577,120752307953577_1203123319716465,link,Montpellier avec Francois Trinh-Duc de retour a l'ouverture ! | ASM Rugby,shared_story,2016-01-29 17:33:08,2016-10-17 14:15:00,22,0,484,484,0,0,0,0,0,ASM-Rugby,27,le XV de depart montpellierain face a l'ASM demain a 14h45 au Michelin !,2016-01-31 19:33:56,120752307953577
120752307953577,120752307953577_1203062269722570,link,"Aurelien Rougerie capitaine, Julien Bardy titulaire ! | ASM Rugby",shared_story,2016-01-29 15:35:12,2016-10-17 14:15:00,168,0,1349,1349,0,0,0,0,0,ASM-Rugby,250,8 changements dans le XV de depart clermontois pour la reception du MHR demain a 14h45 sur la pelouse du Michelin.,2016-01-30 16:15:36,120752307953577
120752307953577,120752307953577_1202969023065228,link,"Clermont - Oyonnax, le samedi 27 fevrier a 18h30 au Michelin | ASM Rugby",shared_story,2016-01-29 12:55:14,2016-10-17 14:15:00,46,0,472,472,0,0,0,0,0,ASM-Rugby,8,Les dates et horaires de la 16eme journee de Top 14...,2016-01-30 20:14:59,120752307953577
