COMMENT_ID|COMMENT_EXTRACTION_DATE|FROM_ID|CREATED_TIME|ID_POST|MESSAGE
1023610424371453_1027824723950023|2016-10-26 14:25:00|10210599758330943|2016-05-02 14:46:38|232821613450342_1023610424371453|Est-ce que Maison Familiale a pour habitude de ne plus repondre a ses clients une fois la reception effectuee? Lorsqu'il y a des reserves et que ces dernieres empechent l'habitabilite de la maison? (Notamment la mise en electricite) Ou est-ce une de vos agences qui manque a ses devoirs? Reception effectuee. Reserves emises. Delais convenus pour realiser ces reserves depasses, et conducteur de travaux disparus.  Personne ne decroche au telephone. Auriez vous sous la main des conducteurs de travaux disponibles et efficaces? Nous venons de passer a l'agence, le cdt y etait. Il n'a pas de reponse. Il ne sait pas... Comment avancer ainsi? Pouvez-vous intervenir afin que les travaux a votre charge soient effectues rapidement et dans les delais convenus, maintenant que la reception est realisee? Je passe sur les divers soucis rencontres tout au long de notre projet (cf forum construire pour les details).
1023610424371453_1057963504269478|2016-10-26 14:25:00|10208044289006602|2016-06-22 09:12:57|232821613450342_1023610424371453|tout a fait d'accord avec vous
1021831964549299_1075585889173906|2016-10-26 14:25:00|10208641009680294|2016-07-19 05:43:29|232821613450342_1021831964549299|aucun respect pour le voisinage !!! ils ne mettent pas de bache de protection pour proteger la toiture des maisons mitoyenne !! ils ne reparent pas les degats occasionnes sur les maisons mitoyennes !!! des gougnafiers !!!!!
1020317308034098_1020452751353887|2016-10-26 14:25:00|10208973893002679|2016-04-19 19:24:57|232821613450342_1020317308034098|J'ai hate que notre projet se concretise ;)
1020317308034098_1075585909173904|2016-10-26 14:25:00|10208641009680294|2016-07-19 05:43:37|232821613450342_1020317308034098|aucun respect pour le voisinage !!! ils ne mettent pas de bache de protection pour proteger la toiture des maisons mitoyenne !! ils ne reparent pas les degats occasionnes sur les maisons mitoyennes !!! des gougnafiers !!!!!
1016653635067132_1075586299173865|2016-10-26 14:25:00|10208641009680294|2016-07-19 05:43:45|232821613450342_1016653635067132|aucun respect pour le voisinage !!! ils ne mettent pas de bache de protection pour proteger la toiture des maisons mitoyenne !! ils ne reparent pas les degats occasionnes sur les maisons mitoyennes !!! des gougnafiers !!!!!
1016653635067132_1016847271714435|2016-10-26 14:25:00|10209882646999384|2016-04-13 20:31:59|232821613450342_1016653635067132|Ester Moutreuil
1013715225360973_1014100935322402|2016-10-26 14:25:00|1195368730506832|2016-04-09 06:33:14|232821613450342_1013715225360973|Nous ca sera : 2 fenetres 1x1.15 en facade avant, 1 panoramique de 2.20 en et une baie de 1.80 en facade arriere, et enfin une baie  3m sur pignon ouest : presses ! !
1013715225360973_1121338484598646|2016-10-26 14:25:00|10205970293447441|2016-09-18 08:28:42|232821613450342_1013715225360973|http://www.60millions-mag.com/forum/logement-immobilier/avis-constructeur-geoxia-maison-phenix-litige-probleme-sav-t10027-20.html
1013715225360973_1013967038669125|2016-10-26 14:25:00|729933200481902|2016-04-09 00:24:44|232821613450342_1013715225360973|http://fauteuils.tk
1013550592044103_1075586465840515|2016-10-26 14:25:00|10208641009680294|2016-07-19 05:43:58|232821613450342_1013550592044103|aucun respect pour le voisinage !!! ils ne mettent pas de bache de protection pour proteger la toiture des maisons mitoyenne !! ils ne reparent pas les degats occasionnes sur les maisons mitoyennes !!! des gougnafiers !!!!!
1013036965428799_1013453768720452|2016-10-26 14:25:00|10208494295706699|2016-04-08 03:57:12|232821613450342_1013036965428799|Perso a Montauban Midi-Pyrenees, rien a dire.... Maison impeccable, delais tenus , livraison en avance... Personnellement, en region Midi-Pyrenees je recommande ce constructeur... Apres ce sont surtout les artisans avec lesquels ils travaillent qui font que la maison est bien faite ou pas.... De plus j'etais present regulierement, pour ne pas dire presque tous les jours sur le chantier... Le commercial, monsieur Arroyo est tres sympa et surtout tres disponible.... Quant au conducteur de travaux il est extremement professionnel et minutieux....
1013036965428799_1075586489173846|2016-10-26 14:25:00|10208641009680294|2016-07-19 05:44:03|232821613450342_1013036965428799|aucun respect pour le voisinage !!! ils ne mettent pas de bache de protection pour proteger la toiture des maisons mitoyenne !! ils ne reparent pas les degats occasionnes sur les maisons mitoyennes !!! des gougnafiers !!!!!
1013036965428799_1013487115383784|2016-10-26 14:25:00|10210478077135482|2016-04-08 04:51:08|232821613450342_1013036965428799|Une catastrophe ! j'ai denonce mon contrat de construction, meme pas capable de lire un PLU pour deposer le permis ! A fuir comme la peste !
1013036965428799_1013153865417109|2016-10-26 14:25:00|10209725964839865|2016-04-07 15:10:56|232821613450342_1013036965428799|Ben en exterieur il faudrait peut etre deja annoncer aux clients qu'il doivent payer pour evacuer les rochers ....
1013036965428799_1013187365413759|2016-10-26 14:25:00|887488808018036|2016-04-07 16:30:29|232821613450342_1013036965428799|Je ne recommande pas ce constructeur !
1013019845430511_1075586505840511|2016-10-26 14:25:00|10208641009680294|2016-07-19 05:44:11|232821613450342_1013019845430511|aucun respect pour le voisinage !!! ils ne mettent pas de bache de protection pour proteger la toiture des maisons mitoyenne !! ils ne reparent pas les degats occasionnes sur les maisons mitoyennes !!! des gougnafiers !!!!!
1012559302143232_1013006072098555|2016-10-26 14:25:00|10210599758330943|2016-04-07 08:25:39|232821613450342_1012559302143232|"Les forums tel que www.forumconstruire.com sont tres pratiques, pour voir des cas reels, pour se faire une idee et trouver l'inspiration. Dans notre cas, nous attendons la reception, afin de pouvoir attaquer les travaux a notre charge (VRD, peintures, faiences, etc) car nous avons l'interdiction formelle de Maison Familiale de faire quoi que ce soit avant. Sachant que l'agence par laquelle nous passons a decide d'attendre le tout dernier moment pour nous faire la reception, car nous nous sommes permis a plusieurs reprises de faire des remarques sur des choses qui n'allaient pas (fissures facade, volets abimes, porte qui tape dans les wc, prises pas au bon endroit, baignoire a l'envers, portes qui ne ferment pas, fuite panneau solaire a deux reprises, etc). Ils souhaitent donc traiter les reserves avant de faire la reception. Voila notre realite. Aucun moyen de se projeter, de prevoir, de prendre les rdv avec ERDF et France telecom, avec le terrassier, d'acheter notre cuisine pour la stocker, etc Tout est verrouille. Notre ""chance"" est que la date contractuelle de fin de chantier approche."
1012559302143232_1012705885461907|2016-10-26 14:25:00|1256080824410485|2016-04-06 19:18:41|232821613450342_1012559302143232|Ben moi qui voulait maison Pierre je vois trop de mauvais avis
1012056468860182_1075586562507172|2016-10-26 14:25:00|10208641009680294|2016-07-19 05:44:22|232821613450342_1012056468860182|aucun respect pour le voisinage !!! ils ne mettent pas de bache de protection pour proteger la toiture des maisons mitoyenne !! ils ne reparent pas les degats occasionnes sur les maisons mitoyennes !!! des gougnafiers !!!!!
929133673819129_931164993615997|2016-10-26 14:25:00|232821613450342|2015-11-09 16:59:07|232821613450342_929133673819129|Bonjour @Cindy. Le cheque de parrainage a ete envoye par nos services le 6 novembre. Nos equipes vous le transmettrons chez vous le plus rapidement possible. Concernant votre projet de construction, plusieurs visites ont eu lieu a votre domicile pour lesquelles nous disposons de comptes-rendus travaux et celles-ci ont ete realisees avec notre ancien chef de travaux. Merci.
929133673819129_929573400441823|2016-10-26 14:25:00|232821613450342|2015-11-06 09:07:22|232821613450342_929133673819129|Bonjour @Cindy.  Nous souhaitons prendre contact avec la region et nous aurions besoin de votre numero de dossier. Merci de nous repondre pour que nous puissions traiter efficacement votre dossier. A tres vite.
929133673819129_929160910483072|2016-10-26 14:25:00|10156814654010481|2015-11-05 11:33:54|232821613450342_929133673819129|Au lieu de vous plaindre sur FB allez donc voir votre commercial ou son directeur. Pour nous tout c'est bien passe.  Les petits soucis de finition ont ete regles rapidement et nous avions recu notre parrainage dans les 2 jours.
929133673819129_929140483818448|2016-10-26 14:25:00|10210400634803407|2015-11-05 09:58:56|232821613450342_929133673819129|mdrrrr des choses promises que vous n'aurai jamais !!! dailleurs j'attend toujours mon parrainages depuis 1 an et demi looool le garage n'est toujours pas la non plus j'attend toujours les papiers du permis de construire de celui ci !!!!! gros foutage de gueule !!!!
929133673819129_929139580485205|2016-10-26 14:25:00|10207711043446471|2015-11-05 09:54:16|232821613450342_929133673819129|Cindy Gubian tien si tu veut rire...
929133673819129_982989665100196|2016-10-26 14:25:00|616239918562673|2016-02-24 12:30:49|232821613450342_929133673819129|Bonjour. Est ce que vous fait uniquement maison cles en main ou fait vous aussi du pret a finir ou hors d'eau hors d'air ? Merci d'avance
929133673819129_933467236719106|2016-10-26 14:25:00|1151969381523283|2015-11-15 11:52:43|232821613450342_929133673819129|A quand en ile de France?
922743114458185_925201417545688|2016-10-26 14:25:00|232821613450342|2015-10-26 10:28:04|232821613450342_922743114458185|Bonjour @Emilie. Nous proposons de traiter votre demande directement par message prive. A tres vite.
922743114458185_976322865766876|2016-10-26 14:25:00|10210599758330943|2016-02-11 13:16:42|232821613450342_922743114458185|"Nous avons le meme avis qu'Emilie Veryepe ci dessous. Nous sommes tres mecontents de la tournure que prend notre chantier.  Tout avait tres bien commence avec le commercial. Nous sommes plutot contents du travail des differents intervenants. Mais il y a plein de choses qui ne sont pas respectees et mal faites. Et l'agence MF pas du tout a l'ecoute et comprehensive. Nous avons recu debut janvier l'appel de fonds correspondant aux 95%, suivi d'une lettre de rappel puis une mise en demeure de payer, hors a ce jour, les travaux correspondant a cet appel ne sont pas termines, et beaucoup de points sont a reprendre car mal executes (pas de meuble vasque SDB, baignoire a l'envers, arrivee et evacuation d'eau dans la cuisine pas au bon endroit, bois des volets arrache ou volet a l'envers, fuite des panneaux solaires donc plafond et isolation a reprendre, fissures en facade, prises pas au bon endroit, etc). Le conducteur de travaux est tres peu joignable, ne repond jamais a nos courriers avec AR ou a nos emails. Dernier soucis en date : impossible de recuperer le consuel, malgre les textes de loi en notre faveur. Pour Maison familiale, il sera remis a la livraison de la maison, ce qui n'est pas normal. La seule chose qui importe Maison Familiale a ce stade est de recuperer son argent (stade des 95%), sans nous donner le consuel, sans nous donner de date de livraison. En nous indiquant que tant que nous aurons des reserves, il n'y aura pas de livraison, et que cela pourra durer jusqu'a la date de fin legale du chantier... Nous avons conscience qu'il peut y avoir des soucis sur des chantiers, et il y en aura toujours. Mais la non ecoute des gens a qui nous avons a faire, le non respect des lois qui encadrent la CCMI et les methodes employees nous decoivent au plus haut point.  Mes parents ont fait construire par maison familiale il y a plusieurs annees. Lorsqu'ils voient ce qu'il se passe sur notre chantier, et la maniere dont on nous traite, ils regrettent de vous avoir conseille.  En attendant, nous ne pouvons poser le preavis de notre appartement, nous devons payer notre loyer + les interets des sommes debloquees, et ne pouvons planifier les travaux restant a notre charge avec ERDF car aucune date de livraison et pas de consuel en vue. L'idee de savoir que nous allons encore payer ces frais x mois, et que nous n'aurons pas l'eau et l'electricite a temps pour notre bebe lorsque nous emmenagerons ne fait ni chaud ni froid aux differents intervenants. La reponse etant : c'est comme ca.  Merci Maison Familiale pour la ""serenite apportee tout au long du projet""."
922743114458185_924039087661921|2016-10-26 14:25:00|10210879145637022|2015-10-23 16:01:37|232821613450342_922743114458185|on ne peut evidemment pas laisser de commentaire libre sur votre page... trop peur des clients mecontents... cela fait x fois que j'essaie de publier un message systematiquement enleve... et bien je vais commenter une photo pour m'exprimer... nous sommes des clients toulousains tres mecontents de vos services, vous etes des gens malhonnetes et qui mettaient des familles en galere !!!!! depuis le debut de notre construction en juin nous avons eu un suivi de chantier quasi inexistant seulement 2 rdv dont le dernier s'est mal passe le 6/10 depuis pas de nouvelles de vos services, le conducteur de travaux est injoignable c'est une honte !!! nous avons multiplie les appels, sms, mail et meme fait une lettre recommandee tout cela sans reponse. c'est inadmissinle en tant que clients d'etre traites comme cela. nous esperons qu'avec ce message les choses vont changer. nous avons donne notre preavis d'appartement car nous devions avoir les cles de notre maison d'ici 1 semaine mais silence radio, nous sommes une famille avec 2 enfants dont 1 bebe de 3 mois vous n'avez pas honte de faire ca? tres tres mecontents de maison familiale !!!!!!
922743114458185_978802828852213|2016-10-26 14:25:00|10209628090512408|2016-02-16 12:56:14|232821613450342_922743114458185|Bonjour Emilie Veryepe et Jessica Alix-Deletombe , j'aimerai savoir si vos problemes rencontres avec Maison Familiale sont resolus aujourd'hui ? Merci d'avance pour votre reponse.
922740714458425_922807934451703|2016-10-26 14:25:00|10209725964839865|2015-10-20 12:35:12|232821613450342_922740714458425|Yen a une aussi a Sassenage ce weekend !!!
920656611333502_920862251312938|2016-10-26 14:25:00|10154201224673822|2015-10-15 20:49:31|232821613450342_920656611333502|Merci pour le partage c'est sympa :-)
919774108088419_1057964034269425|2016-10-26 14:25:00|10208044289006602|2016-06-22 09:14:09|232821613450342_919774108088419|quel bel escalier sur cette photo si je montre le miens les gens vont fuir en realite!!!
917788768286953_917846104947886|2016-10-26 14:25:00|10209725964839865|2015-10-08 19:16:29|232821613450342_917788768286953|Dommage qu'il ne se passe jamais rien a Grenoble :(
875616185837545_952015828197580|2016-10-26 14:25:00|1186037794753223|2015-12-24 08:30:41|232821613450342_875616185837545|Kveta vilaine ! Arrete avec la concurrence
875616185837545_952015848197578|2016-10-26 14:25:00|1186037794753223|2015-12-24 08:30:46|232821613450342_875616185837545|
866353743430456_870382989694198|2016-10-26 14:25:00|837047796437096|2015-06-26 14:57:13|232821613450342_866353743430456|Tres  jolie  maisonnette
859086737490490_862144687184695|2016-10-26 14:25:00|10209941774279527|2015-06-07 18:57:07|232821613450342_859086737490490|Interressante cetteoffre, pouvez vous m'en dire plus, pour une maison de 100M2 en R+1 region 77, j'aurais combien de M2 en plus. Cordialement
859086737490490_865370406862123|2016-10-26 14:25:00|1290543567630988|2015-06-14 20:40:26|232821613450342_859086737490490|Bonjour , nous venons de signer le contrat avec maison familiale plus exactement le 29 mai est il possible de faire un geste afin de beneficier de 20 m 2 en plus ? Cordialement
858564140876083_867878843277946|2016-10-26 14:25:00|646887075478385|2015-06-20 20:41:42|232821613450342_858564140876083|quelle sont condition a remplir pour acheter une maison chez vous!!
858564140876083_872084169524080|2016-10-26 14:25:00|232821613450342|2015-06-30 10:29:28|232821613450342_858564140876083|Bonjour @Nadiege. Nous vous proposons de remplir ce petit formulaire tres simple pour preciser votre projet : http://www.maisonfamiliale.com/etude-personnalisee/?origine=home-slider4. A tres vite.
858564140876083_991711224228040|2016-10-26 14:25:00|544583302391059|2016-03-10 18:11:43|232821613450342_858564140876083|a chier aussi
851728158226348_851770154888815|2016-10-26 14:25:00|665848953581176|2015-05-18 12:57:11|232821613450342_851728158226348|Jolie
851728158226348_851750018224162|2016-10-26 14:25:00|1147705425310992|2015-05-18 11:36:17|232821613450342_851728158226348|(y)
849069925158838_849193111813186|2016-10-26 14:25:00|10209725964839865|2015-05-11 19:21:01|232821613450342_849069925158838|Pourquoi il y a jamais en Isere :(
837923642940133_838128696252961|2016-10-26 14:25:00|10208311806127858|2015-04-17 18:09:59|232821613450342_837923772940120|et pour l'ile de france...il est ou le geste commercial...? :(
837923642940133_855328677866296|2016-10-26 14:25:00|989559707836237|2015-05-26 10:37:12|232821613450342_837923772940120|Peux ton beneficier de cette offre dans une autre region ?
837923642940133_838113449587819|2016-10-26 14:25:00|1172979446126463|2015-04-17 17:21:02|232821613450342_837923772940120|Et nous ici, on n'a pas le pack offert , c'est trop triste :-(
837923642940133_838153102917187|2016-10-26 14:25:00|10209725964839865|2015-04-17 19:26:50|232821613450342_837923772940120|Et en Rhone Alpes ? On se demande bien !!
830766146989216_834131533319344|2016-10-26 14:25:00|10154617528129659|2015-04-09 13:45:47|232821613450342_830766146989216|https://www.facebook.com/MaisonFamiliale/posts/833825266683304
827511587314672_834131473319350|2016-10-26 14:25:00|10154617528129659|2015-04-09 13:45:32|232821613450342_827511587314672|https://www.facebook.com/MaisonFamiliale/posts/833825266683304
824520157613815_824579477607883|2016-10-26 14:25:00|507482519461359|2015-03-20 15:21:08|232821613450342_824520607613770|Superbe!!!
824520157613815_824552360943928|2016-10-26 14:25:00|1572386939453742|2015-03-20 14:18:14|232821613450342_824520607613770|Magnifique!
824520157613815_884594731606357|2016-10-26 14:25:00|1934254330135357|2015-07-29 00:35:22|232821613450342_824520607613770|L'interieure est encore plus impressionnant, allez voir de vous meme !!
806227476109750_834130859986078|2016-10-26 14:25:00|10154617528129659|2015-04-09 13:43:45|232821613450342_806227529443078|https://www.facebook.com/MaisonFamiliale/posts/833825266683304
806106872788477_834131063319391|2016-10-26 14:25:00|10154617528129659|2015-04-09 13:44:36|232821613450342_806106872788477|https://www.facebook.com/MaisonFamiliale/posts/833825266683304
804215602977604_804222022976962|2016-10-26 14:25:00|1084620254893721|2015-02-09 12:07:50|232821613450342_805343232864841|C'est une maison temoin XD pas forcement sur Lille :p
804215602977604_834130969986067|2016-10-26 14:25:00|10154617528129659|2015-04-09 13:44:18|232821613450342_805343232864841|https://www.facebook.com/MaisonFamiliale/posts/833825266683304
804214416311056_834131269986037|2016-10-26 14:25:00|10154617528129659|2015-04-09 13:44:47|232821613450342_804214416311056|https://www.facebook.com/MaisonFamiliale/posts/833825266683304
802866783112486_834131289986035|2016-10-26 14:25:00|10154617528129659|2015-04-09 13:44:57|232821613450342_802866823112482|https://www.facebook.com/MaisonFamiliale/posts/833825266683304
801149886617509_834131346652696|2016-10-26 14:25:00|10154617528129659|2015-04-09 13:45:08|232821613450342_801150213284143|https://www.facebook.com/MaisonFamiliale/posts/833825266683304
799501653448999_933464483386048|2016-10-26 14:25:00|1151969381523283|2015-11-15 11:49:54|232821613450342_799501813448983|Cuisine fermee
798369920228839_1079309378801557|2016-10-26 14:25:00|1613339128959832|2016-07-24 21:24:43|232821613450342_798370920228739|Magnifique
798369920228839_798372786895219|2016-10-26 14:25:00|1084620254893721|2015-01-26 17:02:23|232821613450342_798370920228739|Ca donne envie !
1210083062388526_1210376872359145|2016-10-26 14:25:00|1238462152895351|2016-09-20 15:36:40|227577483972427_1210083062388526|Et les mecontentements?  Quand la livraison a eu lieu voila un an et que l enduit a fissure,que l'on a casse, refait une couche aspect beton avec  des mal facons, le gazon abime,les volets et les menuiseries egalement, et depuis cela c est a dire en decembre 2015,plus rien.  On apprend que les enduits de toutes les maisons doivent etre refaits. Et il faut attendre notre tour!!!!! Et bien sur, pas de compensation, il faut sans cesse telephoner au centre de travaux qui ne repond meme pas aux courriers recommandes! !!!! Vous etes fiers de votre image la?
1210083062388526_1210536412343191|2016-10-26 14:25:00|10154285205637758|2016-09-20 19:17:24|227577483972427_1210083062388526|Menuiserie  zero!!! ( porte d entre commence a fissure ! Baie vitre qui ne doit meme pas etre au norme car se ferme avec 1 crochet  seulemet aucun point haut et bas)Enduit refait a 95%  les 5 % restant nous attendons esperons que le petit bout soit de la meme couleur que les autres car quand on connais comment sa travail ..... restant d enduit dans la terre car plus de pelouse avec les allez venue ... enfin 1er acquisition et derniere chez phenix
1210083062388526_1217019935028172|2016-10-26 14:25:00|10209051033225887|2016-09-28 09:28:58|227577483972427_1210083062388526|moi je ne vous remercie pas pour votre professionnalisme. des belles paroles pour obtenir la vente et ensuite plus personne quand il y a des problemes.
1210083062388526_1210408865689279|2016-10-26 14:25:00|10211456781323385|2016-09-20 16:23:12|227577483972427_1210083062388526|Oui c' est vrai il y a des choses fait a la va vite,et des choses pas finies voeu mal faites,a bon entendeurs...
1210083062388526_1217088955021270|2016-10-26 14:25:00|10210879713378358|2016-09-28 11:31:40|227577483972427_1210083062388526|ne faites surtout pas confiance a ces gens la, une fois la maison finit de payer il n'ya plus aucun dialogue ,lettre de mise en demeure envoye ,il va falloir allez devant les tribunaux .... Si vous aimer les maisons qui grincent vous allez etre servit , maison phenix a fuir comme la peste
1210083062388526_1231030543627111|2016-10-26 14:25:00|1326893970654320|2016-10-13 10:59:49|227577483972427_1210083062388526|Bonjour  Merci de retirer mon adresse de vos campagnes abusives de mailing Je ne me suis jamais inscrit a ces listes de diffusion.  Vos procedes ( ou ceux qu'utilisent les societes que vous mandatez )  sont illegaux.  Cordialement
1210083062388526_1210463672350465|2016-10-26 14:25:00|10210968691432488|2016-09-20 17:39:40|227577483972427_1210083062388526|Pour nous, c'est une maison qui grince fortement en cas de grands vents! La nuit, on se croirait dans une maison fantome et les enfants ont peur! L'expert est venu. Pas de dommage, maison bien construite! Je n'en doute absolument pas mais il faudrait revoir l'aspect sonore!!!
1210083062388526_1232329830163849|2016-10-26 14:25:00|10209694117442459|2016-10-14 12:07:39|227577483972427_1210083062388526|Nous sommes entrain de construire notre maison. Ouverture du chantier en avril ...  nous en sommes encore a attendre que le carrelage soit pose. Je ne parle pas de notre facade abimer par les voisins nous attendons encore ...  pas de nouvelles du conducteur de chantier depuis 3 semaines qui nous mene en bateau  Nous sommes laisser pour compte Le carrelage de la maison laisser 15 jours dehors a ete voler ! Nous avons du nous enerver aujourd'hui afin que le carreleur daigne enfin venir poser notre carrelage attendu depuis fin juillet !!!!!! Depuis aucun travaux n'a etait fait dans la maison qui est laisser a l'abandon nous aurions du l'avoir en septembre on attend toujours !!!! DECU et en colere !!!!
1210083062388526_1216152211781611|2016-10-26 14:25:00|989568771188303|2016-09-27 08:24:04|227577483972427_1210083062388526|Bonjour, suite a notre dossier de reclamation concernant notre facade avant desastreuse depuis Octobre 2015 (maison moins de 2 ans) nous avons enfin eu une entreprise de ravalement hier !!! Je tiens a remercier Maisons Phenix mais cependant je reste tres decue de l'attente pour le SAV et notamement le probleme d'etre oblige de les relancer constament. Merci aussi a Mme SAUMON pour sa reactivite...en esperant a present de ne plus avoir de soucis...Bonne continuation Maisons Phenix.
1210083062388526_1215609301835902|2016-10-26 14:25:00|10208747621801364|2016-09-26 15:12:57|227577483972427_1210083062388526|Ou sont les preuves de confiance il n'y a que moi qui ne les voient pas ouuuu ??? ;-)   Pour notre part enduit fissure en avril 2015, bon en fevrier 2016 ils n'ont pas juge utile de le refaire les micros-fissures sont esthetique chez phenix ben oui quoi ? Ca donne un style ! La responsable commerciale a meme du mettre ses lunettes pour les voirs (ouai ouai chose qu'elle raconte a de futurs clients qui finalement font marche arriere), je n'ai aucun probleme de vue et pourtant sans lunettes... Enfin il y a 15 jours nos micro-fissures ont de nouveau ete mesure et la !!!! Elles ont evolues.. Alors j'invite donc la responsable commerciale a venir sans ses lunettes cette fois-ci ! Alors evidemment toujours pas d'ecrit ni de mail pour confirmer sa reprise total juste de l'oral ! En esperant maintenant que leur entreprise et ouvriers avec 2 mains gauche fasse ca correctement et...j'en ai peur !  Pour les personnes avec des problemes de grincements chez nous le probleme a etait regler ! Bun oui ma fille aussi se reveiller la nuit...
1210083062388526_1226434064086759|2016-10-26 14:25:00|1499824710044170|2016-10-08 08:33:10|227577483972427_1210083062388526|je n'ai jamais pensee au facebook phenix . petit rappel , cela fait 15 ans que nous avons fait construire votre maison phenix, 15 ans d'emmerde . a la livraison ils ont ventes le nouveau chauffage gaz en per , des qu'un technicien chauffagiste arrive a la maison pour l'entretient de la chaudiere ils allucinent sur l'installation; diametre de tubes trop petit,; les robinets sertient dessus les dits per d'on la molette saute en cas de grosse chaleur une fois cassee impossible de regler le radiateur. ca c'etait au bout de 3 ou 4 ans. au bout d'un ans il y avait de la boue dans la chaudiere, a croire que celle ci n'etait pas neuve? effectivement lors d'une visite annuelle du technicien il a ouvert la boite en plastique contenant les systeme electrique et m'a montre le bordel ambiant a l'interieur et  dit que c'est de la bidouille. Malgres tout le chauffagiste de ma ville m'a dit que j'avais un formule 1 avec une belle installation de merde, je change les radiateurs qui se percent regulierement a cause de la rouille apres enquete le per ne doit pas etre coupe de l'oxigene.A oui! le thermostat juste au dessus du radiateur de l'entree, je l'avais oublie. la depuis 2 ou 3 ans c'est les calicots du plafond qui foutent le quand , pas de colle juste un coup d'enduit dessus. j'attend un loto pour tout refaire et revendre, oui moi j'ai une conscience.
1210083062388526_1210463659017133|2016-10-26 14:25:00|10207908935141411|2016-09-20 17:39:39|227577483972427_1210083062388526|Nous avons une maison phenix depuis 7 ans l'enduit a etait refait entierement et parfaitement dans un delai de 2 mois apres le 1er contact !!!! Nous nous sentons tres bien dans notre maison du cou nous avons fait apel a phenix evolution pour agrandir notre maison!! Pour tout les mecontentement je vous conseille de les contacter sa a fonctionne pour nous alors pourquoi pas pour vous!!!
1210083062388526_1210653925664773|2016-10-26 14:25:00|1069410739823363|2016-09-20 22:56:28|227577483972427_1210083062388526|On est tres heureux dans notre maison. Tout est reste parfait comme au premier jour :-)
1210083062388526_1238064436257055|2016-10-26 14:25:00|10209694117442459|2016-10-19 18:39:08|227577483972427_1210083062388526|Ouais brave confiance !!!! Pfffff on a des soucis toujours NON reglee
1210083062388526_1235332749863557|2016-10-26 14:25:00|10209264381259598|2016-10-17 11:14:37|227577483972427_1210083062388526|Aurore Duquesne
1210083062388526_1214376645292501|2016-10-26 14:25:00|1160815820654411|2016-09-25 09:31:48|227577483972427_1210083062388526|Nous depuis jeudi sans eau chaude car la chaudiere a encore lachee,  on ignore notre detresse,  ya 1an on a du fer intervenir une societe ki NS a dit k si maison phenix ne fait pas un rincage de la tuyauterie ca recommencerai.  Bilan 2ans et demi ds la maison 3eme fois sans eau chaude
1122560844474082_1204202429643256|2016-10-26 14:25:00|1277406135665422|2016-09-13 12:51:16|227577483972427_1122560844474082|Tient tient ns somme dans une maison phenix aussi bien decu aussi ! Si je refait construire je ne passerai pas par vs sa c sur !!!! Crepi couche bien fine sa fisure au bout 1 ans !!!! L isolation n'en parlon pas ! Je v refaire ma salle de bain !  beaucoup de mal facon  !!!!!!!!!!!
1122560844474082_1168827109847455|2016-10-26 14:25:00|1243684782320459|2016-08-04 15:03:33|227577483972427_1122560844474082|toujours de belles maisons en photos , c'est pour cela que nous avons craque et fait construire par phenix mais au bout de 3 ans bien decue de cette societe. au bout d'un an nous avons eut des  fissures apparentes sur le pinions avant et arriere l'artisan enduit et juste venu donner un coup de pinceau sur ses fissures qui sont reapparues 1 semaine apres. Nous avons lancer et relancer notre chef des travaux qui nous a envoye le responsable enduit que nous attendons toujours au bout de 2 ans. A ce jour des fissures apparentes sur chaque pinions, a chaque raccord de plaque, un expert est venu pour nous dire que ce n'etait que de l'esthetique,, aucune prise en charge n'est envisage!!! ce qui veut dire 30 ans de credit pour qu'au bout de seulement 3 ans la maison en parait 40 et personne ne peux rien faire merci maison phenix !!! Et continuez vos pubs mensongere!!!
1122560844474082_1162597160470450|2016-10-26 14:25:00|10154692964849096|2016-07-26 19:36:38|227577483972427_1122560844474082|Eh bien je vois que je ne suis pas la seule a avoir de nombreux problemes et aucune solution valable proposee, quand elles sont proposees!! Et le pompons aujourd'hui: apres la 3eme intervention sur une de nos baies vitrees, voila qu'elle est carrement tombee!!! Le cadre est tombe, heureusement que mon mari etait a cote et qu'il a eu le reflexe de la rattraper, mais ca aurait pu etre bien pire!! Bien entendu, le chef des travaux ne repond pas au telephone... J'ai envie de dire que c'est son habitude! Je me rapproche des demain de ma protection juridique pour entreprendre une procedure, car cette fois ce n'est plus un probleme d'inconfort mais de securite!!! Imaginez si quelqu'un se l'etait prise sur la tete, avec la vitre brisee!!! A cela s'ajoute tous les autres problemes deja rencontres... Ceci est la goutte d'eau qui fait deborder le vase. Si on ne peux plus etre en securite dans sa propre maison, je ne laisserai rien passer!!!!!!
1122560844474082_1152692398127593|2016-10-26 14:25:00|10207378585523652|2016-07-12 14:12:55|227577483972427_1122560844474082|Bonjour, je rejoins le commentaire precedent, lorsqu'on demande a Maison Phenix d'intervenir alors que ca ne fait meme pas un an que l'on a pris livraison de la maison c'est le silence total, on laisse des messages sur les repondeurs du conducteur de travaux et de la secretaire du centre de travaux et ils ne rappellent jamais, meme chose lorsqu'on envoie un recommande on nous repond avec un courrier bateau mais ca ne bouge pas pour autant ... J'avais pourtant l'impression d'une societe reactive au moment des appels de fonds ................
